view_type,date,country_code,country_name,product_id,product_name,series,scenario,model,horizon,category,value,actual,abs_error,metric_order
Scenario,2027-04-01,FR,France,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,10,,4009890.32,,,
Scenario,2027-05-01,FR,France,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,11,,4283487.57,,,
Scenario,2027-06-01,FR,France,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,12,,4021499.42,,,
Scenario,2026-07-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,1,,1930577.18,,,
Scenario,2026-08-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,2,,1986907.72,,,
Scenario,2026-09-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,3,,1995998.76,,,
Scenario,2026-10-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,4,,2068072.58,,,
Scenario,2026-11-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,5,,2254966.94,,,
Scenario,2026-12-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,6,,2057946.35,,,
Scenario,2027-01-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,7,,2023292.24,,,
Scenario,2027-02-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,8,,2000218.95,,,
Scenario,2027-03-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,9,,2122825.89,,,
Scenario,2027-04-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,10,,2163730.44,,,
Scenario,2027-05-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,11,,2193026.13,,,
Scenario,2027-06-01,FR,France,P06,Cloud Connect,Downside,Downside,gradient_boosting,12,,2256507.78,,,
Scenario,2026-07-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,1,,4537515.57,,,
Scenario,2026-08-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,2,,4344623.16,,,
Scenario,2026-09-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,3,,4516074.03,,,
Scenario,2026-10-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,4,,4471810.69,,,
Scenario,2026-11-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,5,,4394138.66,,,
Scenario,2026-12-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,6,,4595427.23,,,
Scenario,2027-01-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,7,,4399412.11,,,
Scenario,2027-02-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,8,,4396785.91,,,
Scenario,2027-03-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,9,,4669714.36,,,
Scenario,2027-04-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,10,,4574754.96,,,
Scenario,2027-05-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,11,,4725483.14,,,
Scenario,2027-06-01,FR,France,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,12,,4942757.84,,,
Scenario,2026-07-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,1,,608734.71,,,
Scenario,2026-08-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,2,,480745.98,,,
Scenario,2026-09-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,3,,471596.16,,,
Scenario,2026-10-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,4,,417911.44,,,
Scenario,2026-11-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,5,,335743.11,,,
Scenario,2026-12-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,6,,518566.86,,,
Scenario,2027-01-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,7,,329275.61,,,
Scenario,2027-02-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,8,,336653.78,,,
Scenario,2027-03-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,9,,396164.39,,,
Scenario,2027-04-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,10,,448323.67,,,
Scenario,2027-05-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,11,,437033.57,,,
Scenario,2027-06-01,GR,Greece,P01,International Voice Termination,Downside,Downside,gradient_boosting,12,,370401.09,,,
Scenario,2026-07-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,1,,2814446.92,,,
Scenario,2026-08-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,2,,2961925.64,,,
Scenario,2026-09-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,3,,2981518.14,,,
Scenario,2026-10-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,4,,3135135.05,,,
Scenario,2026-11-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,5,,3410384.88,,,
Scenario,2026-12-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,6,,3507156.16,,,
Scenario,2027-01-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,7,,2446999.92,,,
Scenario,2027-02-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,8,,2322899.31,,,
Scenario,2027-03-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,9,,2498268.07,,,
Scenario,2027-04-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,10,,2269574.86,,,
Scenario,2027-05-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,11,,2264262.46,,,
Scenario,2027-06-01,GR,Greece,P02,A2P Messaging,Downside,Downside,gradient_boosting,12,,2220658.67,,,
Scenario,2026-07-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,1,,2805228.73,,,
Scenario,2026-08-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,2,,2853395.27,,,
Scenario,2026-09-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,3,,2618953.38,,,
Scenario,2026-10-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,4,,2425369.94,,,
Scenario,2026-11-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,5,,2402831.26,,,
Scenario,2026-12-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,6,,2303032.52,,,
Scenario,2027-01-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,7,,2151422.67,,,
Scenario,2027-02-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,8,,2076423.55,,,
Scenario,2027-03-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,9,,1976445.97,,,
Scenario,2027-04-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,10,,2077789.48,,,
Scenario,2027-05-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,11,,2337719.71,,,
Scenario,2027-06-01,GR,Greece,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,12,,2414364.72,,,
Scenario,2026-07-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,1,,548469.68,,,
Scenario,2026-08-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,2,,574885.14,,,
Scenario,2026-09-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,3,,529311.95,,,
Scenario,2026-10-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,4,,554660.31,,,
Scenario,2026-11-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,5,,611332.21,,,
Scenario,2026-12-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,6,,580720.5,,,
Scenario,2027-01-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,7,,475293.24,,,
Scenario,2027-02-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,8,,456232.13,,,
Scenario,2027-03-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,9,,509423.53,,,
Scenario,2027-04-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,10,,425662.8,,,
Scenario,2027-05-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,11,,471507.6,,,
Scenario,2027-06-01,GR,Greece,P04,IP Transit,Downside,Downside,gradient_boosting,12,,465054.38,,,
Scenario,2026-07-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,1,,949710.97,,,
Scenario,2026-08-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,2,,1048928.48,,,
Scenario,2026-09-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,3,,1014773.4,,,
Scenario,2026-10-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,4,,1036061.41,,,
Scenario,2026-11-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,5,,1006111.49,,,
Scenario,2026-12-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,6,,993255.81,,,
Scenario,2027-01-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,7,,995054.52,,,
Scenario,2027-02-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,8,,935402.1,,,
Scenario,2027-03-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,9,,993225.64,,,
Scenario,2027-04-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,10,,896283.58,,,
Scenario,2027-05-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,11,,913024.56,,,
Scenario,2027-06-01,GR,Greece,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,12,,864253.95,,,
Scenario,2026-07-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,1,,1151460.73,,,
Scenario,2026-08-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,2,,1223458.1,,,
Scenario,2026-09-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,3,,1215856.31,,,
Scenario,2026-10-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,4,,1229530.25,,,
Scenario,2026-11-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,5,,1187972.44,,,
Scenario,2026-12-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,6,,1238462.43,,,
Scenario,2027-01-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,7,,1216466.92,,,
Scenario,2027-02-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,8,,1325327.74,,,
Scenario,2027-03-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,9,,1084826.88,,,
Scenario,2027-04-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,10,,1189672.79,,,
Scenario,2027-05-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,11,,1226670.98,,,
Scenario,2027-06-01,GR,Greece,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,12,,1211918.01,,,
Scenario,2026-07-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,1,,184887.29,,,
Scenario,2026-08-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,2,,177639.9,,,
Scenario,2026-09-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,3,,188464.05,,,
Scenario,2026-10-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,4,,186772.42,,,
Scenario,2026-11-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,5,,187859.25,,,
Scenario,2026-12-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,6,,180282.72,,,
Scenario,2027-01-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,7,,177060.02,,,
Scenario,2027-02-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,8,,173140.02,,,
Scenario,2027-03-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,9,,177902.03,,,
Scenario,2027-04-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,10,,176566.75,,,
Scenario,2027-05-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,11,,194299.84,,,
Scenario,2027-06-01,HR,Croatia,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,12,,166401.38,,,
Scenario,2026-07-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,1,,148300.38,,,
Scenario,2026-08-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,2,,139000.0,,,
Scenario,2026-09-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,3,,144953.54,,,
Scenario,2026-10-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,4,,141470.13,,,
Scenario,2026-11-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,5,,152032.8,,,
Scenario,2026-12-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,6,,112824.52,,,
Scenario,2027-01-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,7,,112670.31,,,
Scenario,2027-02-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,8,,126774.73,,,
Scenario,2027-03-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,9,,135952.89,,,
Scenario,2027-04-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,10,,113047.07,,,
Scenario,2027-05-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,11,,128840.9,,,
Scenario,2027-06-01,HR,Croatia,P06,Cloud Connect,Downside,Downside,gradient_boosting,12,,141965.04,,,
Scenario,2026-07-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,1,,987398.42,,,
Scenario,2026-08-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,2,,828158.47,,,
Scenario,2026-09-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,3,,939089.17,,,
Scenario,2026-10-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,4,,943396.7,,,
Scenario,2026-11-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,5,,908439.45,,,
Scenario,2026-12-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,6,,903332.23,,,
Scenario,2027-01-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,7,,857425.45,,,
Scenario,2027-02-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,8,,862824.79,,,
Scenario,2027-03-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,9,,800601.42,,,
Scenario,2027-04-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,10,,940932.68,,,
Scenario,2027-05-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,11,,885585.09,,,
Scenario,2027-06-01,HU,Hungary,P01,International Voice Termination,Downside,Downside,gradient_boosting,12,,828531.66,,,
Scenario,2026-07-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,1,,2566803.97,,,
Scenario,2026-08-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,2,,2565216.51,,,
Scenario,2026-09-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,3,,2544666.63,,,
Scenario,2026-10-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,4,,2557652.54,,,
Scenario,2026-11-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,5,,3062411.24,,,
Scenario,2026-12-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,6,,2848602.44,,,
Scenario,2027-01-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,7,,2426699.53,,,
Scenario,2027-02-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,8,,2316901.84,,,
Scenario,2027-03-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,9,,2377911.5,,,
Scenario,2027-04-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,10,,2440233.83,,,
Scenario,2027-05-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,11,,2694700.23,,,
Scenario,2027-06-01,HU,Hungary,P02,A2P Messaging,Downside,Downside,gradient_boosting,12,,2518452.6,,,
Scenario,2026-07-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,1,,2945383.9,,,
Scenario,2026-08-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,2,,3035011.23,,,
Scenario,2026-09-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,3,,2720167.86,,,
Scenario,2026-10-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,4,,2287435.45,,,
Scenario,2026-11-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,5,,2366680.76,,,
Scenario,2026-12-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,6,,2244466.63,,,
Scenario,2027-01-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,7,,2039617.59,,,
Scenario,2027-02-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,8,,2054794.96,,,
Scenario,2027-03-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,9,,2181114.09,,,
Scenario,2027-04-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,10,,2276197.8,,,
Scenario,2027-05-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,11,,2576909.33,,,
Scenario,2027-06-01,HU,Hungary,P03,IPX Roaming & Signalling,Downside,Downside,gradient_boosting,12,,2906828.92,,,
Scenario,2026-07-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,1,,695207.23,,,
Scenario,2026-08-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,2,,676895.9,,,
Scenario,2026-09-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,3,,693847.0,,,
Scenario,2026-10-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,4,,689956.75,,,
Scenario,2026-11-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,5,,712748.68,,,
Scenario,2026-12-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,6,,739080.13,,,
Scenario,2027-01-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,7,,734054.8,,,
Scenario,2027-02-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,8,,756017.4,,,
Scenario,2027-03-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,9,,730065.25,,,
Scenario,2027-04-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,10,,701917.78,,,
Scenario,2027-05-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,11,,749087.7,,,
Scenario,2027-06-01,HU,Hungary,P04,IP Transit,Downside,Downside,gradient_boosting,12,,742100.57,,,
Scenario,2026-07-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,1,,1342894.88,,,
Scenario,2026-08-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,2,,1373028.98,,,
Scenario,2026-09-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,3,,1350481.11,,,
Scenario,2026-10-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,4,,1374636.12,,,
Scenario,2026-11-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,5,,1326606.79,,,
Scenario,2026-12-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,6,,1339590.6,,,
Scenario,2027-01-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,7,,1275049.89,,,
Scenario,2027-02-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,8,,1367662.86,,,
Scenario,2027-03-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,9,,1321562.81,,,
Scenario,2027-04-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,10,,1307046.73,,,
Scenario,2027-05-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,11,,1372843.87,,,
Scenario,2027-06-01,HU,Hungary,P05,Ethernet & Capacity Services,Downside,Downside,gradient_boosting,12,,1199980.62,,,
Scenario,2026-07-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,1,,812282.48,,,
Scenario,2026-08-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,2,,818952.38,,,
Scenario,2026-09-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,3,,808981.31,,,
Scenario,2026-10-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,4,,787142.76,,,
Scenario,2026-11-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,5,,808739.33,,,
Scenario,2026-12-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,6,,792951.63,,,
Scenario,2027-01-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,7,,845090.33,,,
Scenario,2027-02-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,8,,843789.04,,,
Scenario,2027-03-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,9,,869577.16,,,
Scenario,2027-04-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,10,,873690.05,,,
Scenario,2027-05-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,11,,902383.23,,,
Scenario,2027-06-01,HU,Hungary,P06,Cloud Connect,Downside,Downside,gradient_boosting,12,,881826.63,,,
Scenario,2026-07-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,1,,1053543.87,,,
Scenario,2026-08-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,2,,1063612.45,,,
Scenario,2026-09-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,3,,1088167.92,,,
Scenario,2026-10-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,4,,1103156.15,,,
Scenario,2026-11-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,5,,1145598.69,,,
Scenario,2026-12-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,6,,1076643.92,,,
Scenario,2027-01-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,7,,1113658.81,,,
Scenario,2027-02-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,8,,1194648.72,,,
Scenario,2027-03-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,9,,1177369.87,,,
Scenario,2027-04-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,10,,1202505.2,,,
Scenario,2027-05-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,11,,1266597.17,,,
Scenario,2027-06-01,HU,Hungary,P07,Voice Firewall & Anti-Fraud,Downside,Downside,gradient_boosting,12,,1232907.62,,,
Scenario,2026-07-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,1,,110750.05,,,
Scenario,2026-08-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,2,,95003.76,,,
Scenario,2026-09-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,3,,72527.19,,,
Scenario,2026-10-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,4,,88914.39,,,
Scenario,2026-11-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,5,,54246.86,,,
Scenario,2026-12-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,6,,54464.11,,,
Scenario,2027-01-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,7,,57063.74,,,
Scenario,2027-02-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,8,,55232.81,,,
Scenario,2027-03-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,9,,25908.17,,,
Scenario,2027-04-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,10,,42584.89,,,
Scenario,2027-05-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,11,,42799.93,,,
Scenario,2027-06-01,IT,Italy,P01,International Voice Termination,Downside,Downside,gradient_boosting,12,,81946.78,,,
Scenario,2026-07-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,1,,4305110.23,,,
Scenario,2026-08-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,2,,4371292.5,,,
Scenario,2026-09-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,3,,4380584.73,,,
Scenario,2026-10-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,4,,4814635.71,,,
Scenario,2026-11-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,5,,5716120.56,,,
Scenario,2026-12-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,6,,5331018.55,,,
Scenario,2027-01-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,7,,4426119.57,,,
Scenario,2027-02-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,8,,4561841.39,,,
Scenario,2027-03-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,9,,4661324.31,,,
Scenario,2027-04-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,10,,4599650.88,,,
Scenario,2027-05-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,11,,4773598.77,,,
Scenario,2027-06-01,IT,Italy,P02,A2P Messaging,Downside,Downside,gradient_boosting,12,,5192742.77,,,
