year_month,customer_id,country_code,product_id,volume_units,unit_price_eur,revenue_eur,cost_eur,margin_eur,margin_pct
2024-08,CUS0017,RO,P03,1261110.74,0.631452,796331.05,596348.34,199982.71,0.2511
2024-08,CUS0089,RO,P03,638052.3,0.630078,402022.58,300570.24,101452.34,0.2524
2024-08,CUS0017,RO,P05,912942.99,0.455924,416232.68,287311.69,128921.0,0.3097
2024-08,CUS0083,RO,P05,1051243.25,0.464574,488380.46,329965.39,158415.07,0.3244
2024-08,CUS0089,RO,P05,527494.53,0.471388,248654.76,167263.39,81391.37,0.3273
2024-08,CUS0089,RO,P07,1782910.93,0.051108,91121.65,40925.95,50195.69,0.5509
2024-08,CUS0033,SK,P01,24741654.67,0.008905,220320.91,198036.73,22284.18,0.1011
2024-08,CUS0082,SK,P01,13303302.54,0.009099,121044.57,109948.85,11095.72,0.0917
2024-08,CUS0070,SK,P02,45386963.01,0.046484,2109753.61,1673477.95,436275.66,0.2068
2024-08,CUS0011,SK,P03,500337.92,0.748329,374417.44,280201.49,94215.95,0.2516
2024-08,CUS0033,SK,P03,860936.74,0.715894,616339.15,466120.51,150218.64,0.2437
2024-08,CUS0082,SK,P03,390040.68,0.735242,286774.18,216068.8,70705.38,0.2466
2024-08,CUS0033,SK,P05,680383.22,0.547057,372208.51,255500.83,116707.67,0.3136
2024-09,CUS0045,AT,P01,68513794.17,0.010019,686457.86,620939.03,65518.83,0.0954
2024-09,CUS0008,AT,P02,40815302.51,0.056592,2309809.28,1805377.71,504431.57,0.2184
2024-09,CUS0022,AT,P02,16477987.35,0.055893,921006.48,719745.71,201260.77,0.2185
2024-09,CUS0045,AT,P03,1669728.84,0.784653,1310157.68,985839.46,324318.22,0.2475
2024-09,CUS0081,AT,P03,220372.39,0.879745,193871.43,145254.26,48617.17,0.2508
2024-09,CUS0045,AT,P04,6797649.23,0.09487,644890.04,476767.19,168122.86,0.2607
2024-09,CUS0045,AT,P05,1714691.19,0.62866,1077958.29,734196.94,343761.36,0.3189
2024-09,CUS0008,AT,P07,3262901.3,0.069077,225392.56,101372.22,124020.34,0.5502
2024-09,CUS0045,AT,P07,5645803.79,0.069906,394674.2,176389.02,218285.18,0.5531
2024-09,CUS0081,AT,P07,736781.48,0.07042,51884.3,22768.48,29115.82,0.5612
2024-09,CUS0085,CZ,P03,166338.31,0.759613,126352.69,94853.63,31499.06,0.2493
2024-09,CUS0002,CZ,P04,1841064.92,0.076459,140766.29,102798.27,37968.03,0.2697
2024-09,CUS0069,CZ,P05,171896.44,0.559252,96133.46,65735.36,30398.09,0.3162
2024-09,CUS0118,CZ,P05,2562760.62,0.526862,1350220.12,914338.0,435882.12,0.3228
2024-09,CUS0002,CZ,P06,145274.72,0.96974,140878.71,82043.14,58835.57,0.4176
2024-09,CUS0085,CZ,P07,617025.14,0.06217,38360.29,17381.65,20978.64,0.5469
2024-09,CUS0020,DE,P01,11552245.37,0.011387,131542.77,117660.41,13882.37,0.1055
2024-09,CUS0042,DE,P01,204246515.26,0.010203,2083842.63,1884942.18,198900.45,0.0954
2024-09,CUS0057,DE,P01,75754071.46,0.010874,823777.0,753366.85,70410.15,0.0855
2024-09,CUS0065,DE,P01,43669671.91,0.010893,475687.14,431611.21,44075.93,0.0927
2024-09,CUS0052,DE,P02,47043959.34,0.058651,2759172.02,2143083.09,616088.93,0.2233
2024-09,CUS0090,DE,P02,37920688.23,0.061205,2320953.21,1817299.96,503653.25,0.217
2024-09,CUS0009,DE,P03,3833587.93,0.835306,3202217.54,2371601.35,830616.19,0.2594
2024-09,CUS0019,DE,P03,803068.87,0.855127,686726.27,513222.98,173503.3,0.2527
2024-09,CUS0023,DE,P03,544398.66,0.887591,483203.33,358966.09,124237.24,0.2571
2024-09,CUS0057,DE,P03,1811494.48,0.886565,1606007.68,1209124.57,396883.11,0.2471
2024-09,CUS0107,DE,P03,706969.61,0.907111,641299.84,483374.3,157925.54,0.2463
2024-09,CUS0042,DE,P04,18753871.77,0.096702,1813537.07,1335665.54,477871.54,0.2635
2024-09,CUS0049,DE,P04,769211.13,0.103367,79511.1,58312.53,21198.57,0.2666
2024-09,CUS0079,DE,P04,7288510.18,0.093168,679055.66,506667.82,172387.84,0.2539
2024-09,CUS0090,DE,P04,3154894.08,0.108202,341364.4,251954.98,89409.42,0.2619
2024-09,CUS0097,DE,P04,12053219.83,0.091165,1098826.36,805858.5,292967.86,0.2666
2024-09,CUS0113,DE,P04,7925568.11,0.09323,738897.92,543810.68,195087.24,0.264
2024-09,CUS0019,DE,P05,945727.32,0.680269,643348.58,442709.49,200639.09,0.3119
2024-09,CUS0027,DE,P05,732765.59,0.658339,482408.01,327813.1,154594.91,0.3205
2024-09,CUS0047,DE,P05,1332601.04,0.661133,881027.14,602797.84,278229.31,0.3158
2024-09,CUS0049,DE,P05,200324.67,0.687784,137780.04,93075.77,44704.27,0.3245
2024-09,CUS0057,DE,P05,2042165.65,0.660608,1349070.79,920783.66,428287.13,0.3175
2024-09,CUS0090,DE,P05,800295.96,0.68707,549859.1,373367.96,176491.14,0.321
2024-09,CUS0097,DE,P05,3075699.75,0.608419,1871313.98,1264888.54,606425.44,0.3241
2024-09,CUS0113,DE,P05,2134214.81,0.604842,1290862.97,861897.74,428965.23,0.3323
2024-09,CUS0064,DE,P06,1710474.0,1.155616,1976650.9,1127542.48,849108.42,0.4296
2024-09,CUS0079,DE,P06,535950.25,1.190742,638178.74,368690.17,269488.56,0.4223
2024-09,CUS0090,DE,P06,240537.91,1.35312,325476.69,186855.83,138620.85,0.4259
2024-09,CUS0097,DE,P06,972943.08,1.163673,1132187.52,647769.55,484417.97,0.4279
2024-09,CUS0113,DE,P06,629438.46,1.175669,740011.48,426831.09,313180.39,0.4232
2024-09,CUS0006,DE,P07,2988568.85,0.071992,215152.2,95483.69,119668.51,0.5562
2024-09,CUS0023,DE,P07,2030805.65,0.075388,153097.41,69432.78,83664.63,0.5465
2024-09,CUS0027,DE,P07,2101448.86,0.072294,151922.14,68653.76,83268.38,0.5481
2024-09,CUS0052,DE,P07,4138060.75,0.072155,298580.37,134813.31,163767.06,0.5485
2024-09,CUS0057,DE,P07,6563139.79,0.074495,488921.31,223092.76,265828.54,0.5437
2024-09,CUS0107,DE,P07,2498995.17,0.07603,189998.08,85107.02,104891.06,0.5521
2024-09,CUS0029,ES,P01,3290211.47,0.009409,30956.15,27955.38,3000.76,0.0969
2024-09,CUS0053,ES,P01,23665966.64,0.009126,215969.44,198332.64,17636.8,0.0817
2024-09,CUS0073,ES,P01,31181937.09,0.008928,278400.71,251889.89,26510.82,0.0952
2024-09,CUS0076,ES,P01,48285208.67,0.009151,441853.71,401696.66,40157.05,0.0909
2024-09,CUS0099,ES,P01,21536395.91,0.009209,198336.81,178234.66,20102.15,0.1014
2024-09,CUS0010,ES,P02,104665095.64,0.048418,5067647.95,4008208.13,1059439.82,0.2091
2024-09,CUS0030,ES,P02,17930550.46,0.052279,937395.14,732699.9,204695.25,0.2184
2024-09,CUS0031,ES,P02,40983392.55,0.052327,2144526.2,1671246.64,473279.57,0.2207
2024-09,CUS0074,ES,P02,22273335.41,0.0514,1144849.93,886769.64,258080.28,0.2254
2024-09,CUS0115,ES,P02,19452496.63,0.048267,938905.41,733717.6,205187.81,0.2185
2024-09,CUS0119,ES,P02,3177614.71,0.048456,153973.46,119836.85,34136.61,0.2217
2024-09,CUS0029,ES,P03,90138.99,0.74214,66895.74,49801.53,17094.21,0.2555
2024-09,CUS0051,ES,P03,2062396.16,0.691666,1426488.57,1074905.39,351583.18,0.2465
2024-09,CUS0053,ES,P03,631897.26,0.75089,474485.08,357995.68,116489.4,0.2455
2024-09,CUS0073,ES,P03,634022.3,0.725001,459666.55,346226.46,113440.09,0.2468
2024-09,CUS0076,ES,P03,1189983.12,0.733123,872403.57,650700.71,221702.86,0.2541
2024-09,CUS0099,ES,P03,476867.99,0.733207,349643.07,264413.86,85229.21,0.2438
2024-09,CUS0030,ES,P04,1691785.93,0.088137,149108.59,110425.39,38683.2,0.2594
2024-09,CUS0060,ES,P04,8881761.87,0.080804,717684.15,532081.93,185602.22,0.2586
2024-09,CUS0074,ES,P04,2003057.29,0.086539,173341.6,126088.96,47252.65,0.2726
2024-09,CUS0077,ES,P04,14225446.88,0.07715,1097500.01,803577.01,293923.0,0.2678
2024-09,CUS0030,ES,P05,406263.36,0.575518,233811.93,159093.17,74718.76,0.3196
2024-09,CUS0053,ES,P05,686791.34,0.553508,380144.65,259487.7,120656.95,0.3174
2024-09,CUS0063,ES,P05,634839.16,0.559968,355489.89,244179.26,111310.62,0.3131
2024-09,CUS0074,ES,P05,568271.32,0.575087,326805.73,222760.69,104045.04,0.3184
2024-09,CUS0077,ES,P05,3814931.09,0.511915,1952920.16,1313783.81,639136.35,0.3273
2024-09,CUS0088,ES,P05,963671.07,0.6045,582538.85,398055.36,184483.49,0.3167
2024-09,CUS0091,ES,P05,2140185.43,0.50033,1070799.27,729338.66,341460.61,0.3189
2024-09,CUS0098,ES,P05,1564980.84,0.564208,882975.48,601826.81,281148.67,0.3184
2024-09,CUS0099,ES,P05,610937.43,0.573362,350288.13,239298.47,110989.65,0.3169
2024-09,CUS0030,ES,P06,114851.26,1.156037,132772.31,76208.03,56564.28,0.426
2024-09,CUS0031,ES,P06,275359.98,1.125681,309967.46,178465.57,131501.89,0.4242
2024-09,CUS0077,ES,P06,959200.91,0.945929,907335.87,523033.02,384302.85,0.4236
2024-09,CUS0091,ES,P06,583134.22,0.984475,574081.01,324410.28,249670.73,0.4349
2024-09,CUS0010,ES,P07,8857753.13,0.060523,536096.16,242824.91,293271.25,0.547
2024-09,CUS0029,ES,P07,286584.84,0.06403,18350.04,8328.5,10021.53,0.5461
2024-09,CUS0038,ES,P07,8248991.09,0.060371,497997.19,222140.28,275856.9,0.5539
2024-09,CUS0053,ES,P07,2416931.84,0.061579,148832.63,66800.48,82032.15,0.5512
2024-09,CUS0063,ES,P07,2219714.56,0.064524,143224.99,64563.5,78661.49,0.5492
2024-09,CUS0073,ES,P07,2291476.75,0.061241,140333.23,63022.9,77310.33,0.5509
2024-09,CUS0076,ES,P07,3961184.23,0.061556,243836.17,108185.21,135650.97,0.5563
2024-09,CUS0099,ES,P07,1802331.34,0.061687,111181.3,49064.29,62117.01,0.5587
2024-09,CUS0115,ES,P07,1533764.73,0.060116,92203.45,41885.66,50317.8,0.5457
2024-09,CUS0007,FR,P01,79873315.32,0.009912,791688.29,717450.82,74237.47,0.0938
2024-09,CUS0013,FR,P01,54403638.12,0.010327,561842.11,506961.04,54881.07,0.0977
2024-09,CUS0106,FR,P01,56216489.99,0.009884,555665.03,506161.58,49503.44,0.0891
2024-09,CUS0066,FR,P02,41943202.52,0.055368,2322319.18,1810474.07,511845.11,0.2204
2024-09,CUS0100,FR,P02,86912333.16,0.053286,4631225.98,3573454.88,1057771.1,0.2284
2024-09,CUS0117,FR,P02,80908992.85,0.056368,4560645.96,3563478.54,997167.42,0.2186
2024-09,CUS0120,FR,P02,12157117.52,0.056447,686228.65,532753.81,153474.84,0.2236
2024-09,CUS0004,FR,P03,698129.12,0.779615,544272.25,408929.19,135343.07,0.2487
2024-09,CUS0007,FR,P03,1874129.85,0.808072,1514432.5,1135610.18,378822.32,0.2501
2024-09,CUS0013,FR,P03,1300934.54,0.820219,1067050.85,802798.19,264252.66,0.2476
2024-09,CUS0036,FR,P03,5189676.5,0.7534,3909902.99,2904418.49,1005484.51,0.2572
2024-09,CUS0048,FR,P03,2087078.66,0.773429,1614207.21,1206772.78,407434.43,0.2524
2024-09,CUS0078,FR,P03,1580131.7,0.801594,1266623.97,950357.5,316266.47,0.2497
2024-09,CUS0106,FR,P03,1459134.71,0.803447,1172336.9,880177.86,292159.04,0.2492
2024-09,CUS0026,FR,P04,502992.36,0.094661,47613.73,35286.51,12327.22,0.2589
2024-09,CUS0066,FR,P04,3721247.22,0.099153,368971.99,270030.16,98941.83,0.2682
2024-09,CUS0101,FR,P04,1874200.33,0.095947,179823.97,131151.94,48672.03,0.2707
2024-09,CUS0117,FR,P04,6502054.73,0.092911,604111.89,445612.2,158499.69,0.2624
2024-09,CUS0004,FR,P05,674054.38,0.600372,404683.08,273836.58,130846.51,0.3233
2024-09,CUS0007,FR,P05,2002121.71,0.605643,1212571.3,822571.97,389999.34,0.3216
2024-09,CUS0026,FR,P05,130910.67,0.620668,81252.1,55515.66,25736.45,0.3167
2024-09,CUS0066,FR,P05,987018.8,0.640901,632581.04,434860.33,197720.71,0.3126
2024-09,CUS0117,FR,P05,1693599.8,0.631065,1068770.95,735527.12,333243.83,0.3118
2024-09,CUS0120,FR,P05,324641.07,0.649066,210713.5,142967.34,67746.16,0.3215
2024-09,CUS0026,FR,P06,39013.04,1.224804,47783.34,27438.9,20344.43,0.4258
2024-09,CUS0034,FR,P06,714509.57,1.111118,793904.69,454887.63,339017.06,0.427
2024-09,CUS0066,FR,P06,294303.32,1.227888,361371.41,210635.83,150735.58,0.4171
2024-09,CUS0101,FR,P06,131350.49,1.174581,154281.8,88829.4,65452.41,0.4242
2024-09,CUS0117,FR,P06,479502.08,1.22917,589389.35,341263.2,248126.15,0.421
2024-09,CUS0120,FR,P06,88859.25,1.231654,109443.85,62596.2,46847.65,0.4281
2024-09,CUS0004,FR,P07,2216693.97,0.066457,147315.5,66433.12,80882.38,0.549
2024-09,CUS0007,FR,P07,7582974.81,0.068135,516668.94,231370.4,285298.54,0.5522
2024-09,CUS0024,FR,P07,8214526.55,0.062305,511802.47,225750.05,286052.42,0.5589
2024-09,CUS0036,FR,P07,19399244.5,0.064348,1248310.12,565543.78,682766.34,0.547
2024-09,CUS0048,FR,P07,7696333.76,0.067432,518978.27,225897.85,293080.42,0.5647
2024-09,CUS0058,FR,P07,1550846.02,0.069741,108157.94,48771.38,59386.55,0.5491
2024-09,CUS0078,FR,P07,5741971.73,0.068211,391664.24,172497.51,219166.73,0.5596
2024-09,CUS0100,FR,P07,7046763.69,0.065893,464335.66,203720.16,260615.5,0.5613
2024-09,CUS0025,GR,P01,51816558.21,0.0081,419688.72,377898.86,41789.87,0.0996
2024-09,CUS0109,GR,P01,24382930.2,0.008255,201288.34,181216.85,20071.49,0.0997
2024-09,CUS0110,GR,P01,33910118.44,0.008561,290293.53,263178.85,27114.69,0.0934
2024-09,CUS0046,GR,P02,50431016.97,0.045316,2285331.6,1790750.03,494581.57,0.2164
2024-09,CUS0025,GR,P03,1204202.0,0.634741,764355.86,571787.96,192567.89,0.2519
2024-09,CUS0109,GR,P03,584936.7,0.701411,410280.97,306887.52,103393.45,0.252
2024-09,CUS0110,GR,P03,831051.38,0.6918,574921.68,426567.77,148353.91,0.258
2024-09,CUS0025,GR,P04,5325149.2,0.076073,405098.29,300366.23,104732.06,0.2585
2024-09,CUS0035,GR,P05,378113.83,0.512348,193725.88,132857.18,60868.71,0.3142
2024-09,CUS0109,GR,P05,722891.88,0.508929,367900.46,249558.55,118341.91,0.3217
2024-09,CUS0110,GR,P05,966824.44,0.531793,514150.44,350150.94,163999.49,0.319
2024-09,CUS0025,GR,P07,4728993.81,0.053991,255324.75,114015.02,141309.73,0.5535
2024-09,CUS0046,GR,P07,4266026.93,0.056504,241049.66,107792.08,133257.58,0.5528
2024-09,CUS0109,GR,P07,2276098.16,0.057327,130481.26,58385.23,72096.03,0.5525
2024-09,CUS0110,GR,P07,3285319.49,0.057214,187966.69,84315.18,103651.51,0.5514
2024-09,CUS0071,HR,P05,367793.77,0.508664,187083.51,127307.78,59775.73,0.3195
2024-09,CUS0071,HR,P06,99397.17,0.988507,98254.77,55813.33,42441.44,0.432
2024-09,CUS0018,HU,P01,56123132.94,0.007645,429087.37,389973.64,39113.72,0.0912
2024-09,CUS0043,HU,P01,31670200.72,0.008508,269444.9,241733.48,27711.42,0.1028
2024-09,CUS0055,HU,P01,27127209.52,0.008734,236924.04,210622.72,26301.32,0.111
2024-09,CUS0056,HU,P01,19508967.68,0.008404,163944.38,146032.63,17911.76,0.1093
2024-09,CUS0095,HU,P01,7756299.57,0.008716,67603.23,61664.99,5938.24,0.0878
2024-09,CUS0114,HU,P01,19759477.33,0.008699,171882.68,155003.41,16879.27,0.0982
2024-09,CUS0001,HU,P02,9206413.37,0.048059,442454.42,348125.44,94328.97,0.2132
2024-09,CUS0092,HU,P02,25637458.86,0.043714,1120711.63,873695.67,247015.97,0.2204
2024-09,CUS0108,HU,P02,10739965.55,0.047848,513890.13,403415.86,110474.27,0.215
2024-09,CUS0018,HU,P03,1376056.52,0.623106,857428.71,652644.15,204784.55,0.2388
2024-09,CUS0043,HU,P03,884508.07,0.682436,603620.02,446421.66,157198.36,0.2604
2024-09,CUS0056,HU,P03,499975.02,0.666786,333376.45,251868.93,81507.52,0.2445
2024-09,CUS0095,HU,P03,187989.03,0.677737,127407.17,95087.54,32319.64,0.2537
2024-09,CUS0001,HU,P04,822701.4,0.082092,67536.97,49524.9,18012.07,0.2667
2024-09,CUS0080,HU,P04,5270537.41,0.070991,374162.38,278319.08,95843.31,0.2562
2024-09,CUS0108,HU,P04,986964.12,0.081194,80135.53,58464.06,21671.47,0.2704
2024-09,CUS0001,HU,P05,219977.99,0.521198,114652.11,78342.77,36309.34,0.3167
2024-09,CUS0018,HU,P05,1673334.27,0.480402,803873.11,549421.62,254451.49,0.3165
2024-09,CUS0108,HU,P05,229063.59,0.543457,124486.32,83345.93,41140.39,0.3305
2024-09,CUS0001,HU,P06,61927.21,1.058115,65526.11,37115.21,28410.89,0.4336
2024-09,CUS0080,HU,P06,423070.53,0.882584,373395.14,215604.0,157791.13,0.4226
2024-09,CUS0108,HU,P06,71892.88,1.076446,77388.79,44495.3,32893.5,0.425
2024-09,CUS0018,HU,P07,5325146.11,0.053848,286748.81,128451.12,158297.69,0.552
2024-09,CUS0055,HU,P07,2380141.29,0.058521,139288.81,60798.68,78490.13,0.5635
2024-09,CUS0056,HU,P07,1839863.82,0.055646,102380.7,45188.34,57192.36,0.5586
2024-09,CUS0092,HU,P07,2006194.82,0.054115,108565.59,48848.82,59716.77,0.5501
2024-09,CUS0114,HU,P07,1939176.57,0.057222,110964.28,50139.5,60824.78,0.5481
2024-09,CUS0086,IT,P01,17077570.49,0.009323,159219.98,143761.39,15458.59,0.0971
2024-09,CUS0021,IT,P02,13550189.31,0.054032,732144.84,568448.86,163695.98,0.2236
2024-09,CUS0102,IT,P02,11594290.26,0.05044,584816.45,460693.71,124122.73,0.2122
2024-09,CUS0105,IT,P02,37647238.95,0.050269,1892486.99,1469495.62,422991.37,0.2235
2024-09,CUS0086,IT,P03,393663.53,0.746023,293682.13,217870.3,75811.83,0.2581
2024-09,CUS0094,IT,P03,928561.92,0.767606,712769.33,532939.95,179829.39,0.2523
2024-09,CUS0021,IT,P04,1057934.58,0.090467,95708.19,70998.77,24709.42,0.2582
2024-09,CUS0037,IT,P04,8489632.33,0.081502,691925.99,506872.79,185053.2,0.2674
2024-09,CUS0059,IT,P04,5369055.01,0.079011,424215.62,312872.22,111343.4,0.2625
2024-09,CUS0021,IT,P05,306636.03,0.598207,183431.9,125158.76,58273.14,0.3177
2024-09,CUS0037,IT,P05,2441226.11,0.514419,1255814.09,860079.43,395734.66,0.3151
2024-09,CUS0059,IT,P05,1467845.67,0.513369,753546.4,514338.3,239208.1,0.3174
2024-09,CUS0067,IT,P05,968844.25,0.580417,562333.75,382751.01,179582.74,0.3194
2024-09,CUS0086,IT,P05,463018.46,0.561096,259797.91,176883.63,82914.28,0.3191
2024-09,CUS0112,IT,P05,5466515.14,0.509082,2782904.82,1874377.52,908527.31,0.3265
2024-09,CUS0021,IT,P06,91718.0,1.155694,105997.93,60063.53,45934.4,0.4334
2024-09,CUS0059,IT,P06,399646.82,0.993693,397126.21,225043.06,172083.15,0.4333
2024-09,CUS0112,IT,P06,1634558.35,1.012301,1654664.55,938191.59,716472.95,0.433
2024-09,CUS0086,IT,P07,1465699.9,0.06251,91621.1,40756.2,50864.9,0.5552
2024-09,CUS0094,IT,P07,3600702.94,0.0649,233685.03,106337.52,127347.51,0.545
2024-09,CUS0102,IT,P07,910203.74,0.062522,56907.9,25499.75,31408.15,0.5519
2024-09,CUS0028,NL,P01,41480050.0,0.010503,435680.18,393148.23,42531.94,0.0976
2024-09,CUS0039,NL,P01,20055810.22,0.010651,213615.81,191786.96,21828.85,0.1022
2024-09,CUS0061,NL,P01,37196557.73,0.011089,412463.33,372992.88,39470.45,0.0957
2024-09,CUS0087,NL,P01,139699371.91,0.009916,1385292.67,1247527.13,137765.55,0.0994
2024-09,CUS0003,NL,P02,11007048.99,0.060172,662315.08,513378.72,148936.36,0.2249
2024-09,CUS0032,NL,P02,99867879.42,0.05639,5631524.16,4391345.19,1240178.96,0.2202
2024-09,CUS0040,NL,P02,2485725.29,0.056734,141025.23,111591.03,29434.2,0.2087
2024-09,CUS0075,NL,P02,6710915.36,0.055927,375324.3,293630.78,81693.52,0.2177
2024-09,CUS0096,NL,P02,10339326.54,0.054445,562928.96,437960.41,124968.55,0.222
2024-09,CUS0028,NL,P03,1029900.26,0.825221,849895.2,639118.01,210777.18,0.248
2024-09,CUS0044,NL,P03,2212711.0,0.80142,1773309.91,1312342.59,460967.32,0.2599
2024-09,CUS0061,NL,P03,812360.93,0.851313,691573.42,518260.02,173313.4,0.2506
2024-09,CUS0087,NL,P03,3091368.73,0.797901,2466606.62,1838796.46,627810.16,0.2545
2024-09,CUS0003,NL,P04,994914.78,0.101604,101087.71,74635.21,26452.51,0.2617
2024-09,CUS0087,NL,P04,12245523.24,0.093685,1147218.98,834959.69,312259.28,0.2722
2024-09,CUS0003,NL,P05,268474.62,0.676705,181678.25,123690.69,57987.56,0.3192
2024-09,CUS0087,NL,P05,3554272.12,0.598505,2127251.12,1457279.49,669971.62,0.3149
2024-09,CUS0003,NL,P06,82778.16,1.326578,109811.69,63518.49,46293.19,0.4216
2024-09,CUS0028,NL,P07,3509839.93,0.071797,251997.62,114465.6,137532.02,0.5458
2024-09,CUS0032,NL,P07,7528520.5,0.069467,522980.28,229223.6,293756.67,0.5617
2024-09,CUS0061,NL,P07,3025127.19,0.072749,220075.56,98045.13,122030.43,0.5545
2024-09,CUS0075,NL,P07,473855.93,0.06858,32497.24,15056.28,17440.95,0.5367
2024-09,CUS0087,NL,P07,11807321.92,0.066595,786310.05,352611.42,433698.62,0.5516
2024-09,CUS0014,PL,P01,15274984.76,0.008438,128886.4,116579.95,12306.45,0.0955
2024-09,CUS0015,PL,P01,29743279.35,0.008645,257142.88,230122.41,27020.47,0.1051
2024-09,CUS0016,PL,P01,5838162.1,0.008354,48771.81,44104.52,4667.3,0.0957
2024-09,CUS0041,PL,P01,65389823.63,0.008508,556333.41,504278.07,52055.34,0.0936
2024-09,CUS0054,PL,P01,103570912.53,0.008496,879977.44,796335.56,83641.88,0.0951
2024-09,CUS0072,PL,P01,24617013.82,0.008612,212006.0,190658.9,21347.1,0.1007
2024-09,CUS0093,PL,P02,8918075.49,0.048613,433536.68,339348.37,94188.31,0.2173
2024-09,CUS0103,PL,P02,52696438.41,0.044778,2359626.05,1840137.76,519488.29,0.2202
2024-09,CUS0014,PL,P03,376919.4,0.680364,256442.51,192266.53,64175.97,0.2503
2024-09,CUS0015,PL,P03,712188.93,0.696759,496224.06,370607.2,125616.86,0.2531
2024-09,CUS0041,PL,P03,1628806.95,0.694755,1131621.74,845838.83,285782.91,0.2525
2024-09,CUS0054,PL,P03,2532072.5,0.658461,1667271.49,1230265.2,437006.29,0.2621
2024-09,CUS0072,PL,P03,638621.58,0.67326,429958.42,320616.03,109342.39,0.2543
2024-09,CUS0111,PL,P04,3125067.5,0.070381,219944.32,161057.8,58886.52,0.2677
2024-09,CUS0116,PL,P04,14178855.96,0.070973,1006321.99,736925.48,269396.51,0.2677
2024-09,CUS0014,PL,P05,420351.09,0.513133,215696.11,146838.19,68857.92,0.3192
2024-09,CUS0016,PL,P05,159210.33,0.510758,81317.88,55553.21,25764.67,0.3168
2024-09,CUS0041,PL,P05,1693757.82,0.516206,874327.33,594083.55,280243.79,0.3205
2024-09,CUS0054,PL,P05,2798001.49,0.525107,1469248.91,996736.37,472512.54,0.3216
2024-09,CUS0093,PL,P05,215208.28,0.530834,114239.79,77296.72,36943.07,0.3234
2024-09,CUS0111,PL,P05,842068.15,0.455885,383886.17,259583.52,124302.65,0.3238
2024-09,CUS0093,PL,P06,62214.54,1.029971,64079.15,36932.4,27146.75,0.4236
2024-09,CUS0014,PL,P07,1380038.46,0.057624,79523.35,35905.06,43618.29,0.5485
2024-09,CUS0041,PL,P07,6407678.45,0.056811,364029.2,162917.95,201111.25,0.5525
2024-09,CUS0072,PL,P07,2464600.84,0.057023,140538.23,62567.97,77970.25,0.5548
2024-09,CUS0103,PL,P07,4429851.7,0.05598,247983.95,111952.41,136031.53,0.5485
2024-09,CUS0017,RO,P03,998552.37,0.615434,614542.59,461276.34,153266.25,0.2494
2024-09,CUS0089,RO,P03,533867.09,0.595035,317669.4,237372.39,80297.01,0.2528
2024-09,CUS0017,RO,P05,1035456.31,0.459391,475679.67,322112.81,153566.87,0.3228
2024-09,CUS0083,RO,P05,1043375.88,0.459644,479581.26,322788.19,156793.07,0.3269
2024-09,CUS0089,RO,P05,575248.87,0.468087,269266.51,184369.91,84896.6,0.3153
2024-09,CUS0089,RO,P07,1804134.56,0.049264,88878.01,40924.71,47953.3,0.5395
2024-09,CUS0033,SK,P01,25378610.3,0.008713,221111.38,198931.64,22179.74,0.1003
2024-09,CUS0082,SK,P01,14006382.92,0.008982,125809.81,113862.25,11947.56,0.095
2024-09,CUS0070,SK,P02,50834484.73,0.046629,2370362.67,1837964.07,532398.6,0.2246
2024-09,CUS0011,SK,P03,375588.44,0.715425,268705.27,201746.73,66958.54,0.2492
2024-09,CUS0033,SK,P03,601779.76,0.71413,429748.73,323357.48,106391.25,0.2476
2024-09,CUS0082,SK,P03,355674.51,0.74201,263913.96,196405.17,67508.79,0.2558
2024-09,CUS0033,SK,P05,661420.05,0.552123,365185.26,250941.81,114243.45,0.3128
2024-10,CUS0045,AT,P01,68207200.65,0.010192,695181.52,618577.65,76603.87,0.1102
2024-10,CUS0008,AT,P02,42577327.7,0.055502,2363128.43,1830765.43,532363.0,0.2253
2024-10,CUS0022,AT,P02,18362147.85,0.057283,1051832.03,817508.13,234323.9,0.2228
2024-10,CUS0045,AT,P03,1412170.31,0.807114,1139783.03,857159.29,282623.74,0.248
2024-10,CUS0081,AT,P03,190792.49,0.835589,159424.04,120313.92,39110.11,0.2453
2024-10,CUS0045,AT,P04,6939529.31,0.092216,639935.18,466962.71,172972.47,0.2703
2024-10,CUS0045,AT,P05,1893077.82,0.612656,1159806.42,789400.03,370406.39,0.3194
2024-10,CUS0008,AT,P07,3082109.92,0.069835,215239.89,95441.04,119798.84,0.5566
2024-10,CUS0045,AT,P07,5849806.13,0.066398,388418.16,172935.96,215482.2,0.5548
2024-10,CUS0081,AT,P07,750672.95,0.070439,52876.36,23798.79,29077.57,0.5499
2024-10,CUS0085,CZ,P03,150649.28,0.723694,109023.93,82637.71,26386.22,0.242
2024-10,CUS0002,CZ,P04,2016531.72,0.072165,145523.03,107697.94,37825.09,0.2599
2024-10,CUS0069,CZ,P05,175572.97,0.548266,96260.62,64700.99,31559.62,0.3279
2024-10,CUS0118,CZ,P05,2583244.83,0.523711,1352873.24,913271.57,439601.67,0.3249
2024-10,CUS0002,CZ,P06,157816.51,0.95575,150833.2,87768.35,63064.85,0.4181
2024-10,CUS0085,CZ,P07,659574.63,0.063769,42060.58,19107.56,22953.02,0.5457
2024-10,CUS0020,DE,P01,11171005.53,0.011103,124035.01,110606.57,13428.44,0.1083
