country_code,product_id,year_month,horizon,forecast_eur,forecast_lo_eur,forecast_hi_eur,model,scenario,scenario_key,driver_factor
FR,P01,2027-06,12,1331799.8459126945,1060861.8905492963,1733611.211306799,gradient_boosting,Upside,upside,1.036288
FR,P02,2026-07,1,14017785.202470765,12555160.700817663,15947847.15206964,gradient_boosting,Upside,upside,1.0102016730379573
FR,P02,2026-08,2,14316620.08501745,12432438.455471061,17077173.765916016,gradient_boosting,Upside,upside,1.0205074202086877
FR,P02,2026-09,3,14431073.104816101,12828613.337580405,17163463.0108262,gradient_boosting,Upside,upside,1.030918303242466
FR,P02,2026-10,4,15008670.626261568,12992678.246462382,19190885.836066533,gradient_boosting,Upside,upside,1.0414353947009913
FR,P02,2026-11,5,16849847.182423748,13710945.129190965,22802904.280197367,gradient_boosting,Upside,upside,1.0520597780878869
FR,P02,2026-12,6,17395310.9322754,14890724.324842587,22635911.803300448,gradient_boosting,Upside,upside,1.062792547960325
FR,P02,2027-01,7,15124960.69395125,12159828.358237917,20345760.11998966,gradient_boosting,Upside,upside,1.0736348100417938
FR,P02,2027-02,8,15007995.403810808,11582638.989644567,18841735.338168856,gradient_boosting,Upside,upside,1.0845876813360096
FR,P02,2027-03,9,15509240.521889394,12031649.401336987,19995022.81899383,gradient_boosting,Upside,upside,1.0956522902419956
FR,P02,2027-04,10,16049932.722794887,11981332.770606518,20179056.859973602,gradient_boosting,Upside,upside,1.1068297766703337
FR,P02,2027-05,11,16377097.654066883,12303138.843163026,21548876.717183102,gradient_boosting,Upside,upside,1.1181212921605994
FR,P02,2027-06,12,17192853.076182142,13695183.006899476,22380031.758296095,gradient_boosting,Upside,upside,1.129528
FR,P03,2026-07,1,15747432.056051904,14104335.116655283,17915643.294580672,gradient_boosting,Upside,upside,1.0102016730379573
FR,P03,2026-08,2,15735719.681272,13664773.202628462,18769906.425752513,gradient_boosting,Upside,upside,1.0205074202086877
FR,P03,2026-09,3,13921168.094556866,12375329.360152029,16557012.214059146,gradient_boosting,Upside,upside,1.030918303242466
FR,P03,2026-10,4,12850066.944858253,11124022.201400762,16430780.171369003,gradient_boosting,Upside,upside,1.0414353947009913
FR,P03,2026-11,5,11465740.360438636,9329825.68005173,15516590.572607767,gradient_boosting,Upside,upside,1.0520597780878869
FR,P03,2026-12,6,12097272.784926044,10355500.67624986,15741759.42506329,gradient_boosting,Upside,upside,1.062792547960325
FR,P03,2027-01,7,12378320.00115816,9951645.470233956,16651040.259083252,gradient_boosting,Upside,upside,1.0736348100417938
FR,P03,2027-02,8,11748870.713189369,9067362.05238485,14750078.644351633,gradient_boosting,Upside,upside,1.0845876813360096
FR,P03,2027-03,9,12502859.58038777,9699380.364438822,16119097.660500638,gradient_boosting,Upside,upside,1.0956522902419956
FR,P03,2027-04,10,13815952.420933954,10313658.403251609,17370346.299381126,gradient_boosting,Upside,upside,1.1068297766703337
FR,P03,2027-05,11,15510067.625172636,11651790.780643009,20408044.34276674,gradient_boosting,Upside,upside,1.1181212921605994
FR,P03,2027-06,12,15185728.308855915,12096382.570205625,19767346.36881573,gradient_boosting,Upside,upside,1.129528
FR,P04,2026-07,1,1569787.5716102775,1405994.9516304093,1785926.3707969128,gradient_boosting,Upside,upside,1.0073458250304712
FR,P04,2026-08,2,1573519.8900830226,1366432.0961055192,1876928.5227589454,gradient_boosting,Upside,upside,1.0147456112063205
FR,P04,2026-09,3,1599640.9417077214,1422013.1081785455,1902518.1242024857,gradient_boosting,Upside,upside,1.0221997549166806
FR,P04,2026-10,4,1677407.9379161273,1452095.4032578932,2144823.151807579,gradient_boosting,Upside,upside,1.0297086554624888
FR,P04,2026-11,5,1653964.1449521657,1345852.6591709056,2238310.274977676,gradient_boosting,Upside,upside,1.0372727150778782
FR,P04,2026-12,6,1673991.1998289777,1432969.009632138,2178306.401440869,gradient_boosting,Upside,upside,1.0448923389517217
FR,P04,2027-01,7,1724583.8920879308,1386492.470394167,2319871.8254687097,gradient_boosting,Upside,upside,1.052567935249341
FR,P04,2027-02,8,1796012.9892013783,1386099.176799442,2254798.225608017,gradient_boosting,Upside,upside,1.0602999151343668
FR,P04,2027-03,9,1822203.6559612486,1413616.3208905698,2349244.8666571127,gradient_boosting,Upside,upside,1.0680886927907673
FR,P04,2027-04,10,1858694.8203186651,1387522.3993688275,2336876.366545757,gradient_boosting,Upside,upside,1.0759346854450327
FR,P04,2027-05,11,2055245.3153026595,1543983.4948196572,2704278.185214774,gradient_boosting,Upside,upside,1.083838313388527
FR,P04,2027-06,12,1777377.6827790826,1415792.5115849215,2313622.3412615634,gradient_boosting,Upside,upside,1.0918
FR,P05,2026-07,1,3999308.672558023,3582018.296819773,4549960.104443603,gradient_boosting,Upside,upside,1.0073458250304712
FR,P05,2026-08,2,3994774.2894695303,3469030.064526403,4765053.084580871,gradient_boosting,Upside,upside,1.0147456112063205
FR,P05,2026-09,3,4209791.557744084,3742326.556996355,5006876.561419078,gradient_boosting,Upside,upside,1.0221997549166806
FR,P05,2026-10,4,4153774.814359722,3595832.1036643106,5311237.766229903,gradient_boosting,Upside,upside,1.0297086554624888
FR,P05,2026-11,5,4321502.810856026,3516464.4090717775,5848291.315386223,gradient_boosting,Upside,upside,1.0372727150778782
FR,P05,2026-12,6,4269333.868656052,3654632.7879035636,5555535.355820215,gradient_boosting,Upside,upside,1.0448923389517217
FR,P05,2027-01,7,4255579.858540195,3421306.123811468,5724511.205370898,gradient_boosting,Upside,upside,1.052567935249341
FR,P05,2027-02,8,4269978.520224452,3295418.0996576226,5360729.5986582115,gradient_boosting,Upside,upside,1.0602999151343668
FR,P05,2027-03,9,4525120.0826833965,3510465.793405789,5833933.594893991,gradient_boosting,Upside,upside,1.0680886927907673
FR,P05,2027-04,10,4783216.7163915625,3570688.5619290913,6013782.347919633,gradient_boosting,Upside,upside,1.0759346854450327
FR,P05,2027-05,11,5200484.809205761,3906814.7489204295,6842763.497555975,gradient_boosting,Upside,upside,1.083838313388527
FR,P05,2027-06,12,4969275.640125473,3958338.909876746,6468533.532447959,gradient_boosting,Upside,upside,1.0918
FR,P06,2026-07,1,1965639.0112044427,1760543.0036920686,2236281.2708321735,gradient_boosting,Upside,upside,1.0094919475328417
FR,P06,2026-08,2,2059732.8024008516,1788655.5030793997,2456893.7898105597,gradient_boosting,Upside,upside,1.0190739921336496
FR,P06,2026-09,3,2106735.6759253903,1872798.8691231383,2505626.5452127755,gradient_boosting,Upside,upside,1.0287469889990652
FR,P06,2026-10,4,2222450.7858304884,1923927.0884103267,2841743.973814749,gradient_boosting,Upside,upside,1.0385118014432133
FR,P06,2026-11,5,2467306.7635453804,2007680.3834244828,3339007.1345985914,gradient_boosting,Upside,upside,1.048369300974749
FR,P06,2026-12,6,2292628.105818293,1962534.2275305158,2983317.0446400526,gradient_boosting,Upside,upside,1.0583203673746433
FR,P06,2027-01,7,2294958.168051501,1845049.2518636836,3087126.5927494285,gradient_boosting,Upside,upside,1.0683658887747012
FR,P06,2027-02,8,2309991.0081950244,1782769.1971743447,2900070.1318784305,gradient_boosting,Upside,upside,1.0785067617368282
FR,P06,2027-03,9,2496110.0128410505,1936414.6490141368,3218067.0997418757,gradient_boosting,Upside,upside,1.0887438913330492
FR,P06,2027-04,10,2590413.4986611973,1933753.036662341,3256842.3919988214,gradient_boosting,Upside,upside,1.0990781912262844
FR,P06,2027-05,11,2673168.537078752,2008192.4378516355,3517337.47129841,gradient_boosting,Upside,upside,1.1095105837518944
FR,P06,2027-06,12,2800502.4917949894,2230775.4254901805,3645429.5530731627,gradient_boosting,Upside,upside,1.120042
FR,P07,2026-07,1,4594114.086674978,4114761.3408948453,5226662.286175474,gradient_boosting,Upside,upside,1.0073458250304712
FR,P07,2026-08,2,4453684.098416038,3867543.674754154,5312450.620013431,gradient_boosting,Upside,upside,1.0147456112063205
FR,P07,2026-09,3,4687183.93293554,4166708.177625554,5574658.757083691,gradient_boosting,Upside,upside,1.0221997549166806
FR,P07,2026-10,4,4699135.864393691,4067939.2494394975,6008565.458419135,gradient_boosting,Upside,upside,1.0297086554624888
FR,P07,2026-11,5,4675111.763179023,3804200.7244223785,6326830.438331688,gradient_boosting,Upside,upside,1.0372727150778782
FR,P07,2026-12,6,4950257.391560763,4237516.560740408,6441597.402613852,gradient_boosting,Upside,upside,1.0448923389517217
FR,P07,2027-01,7,4798220.273406424,3857566.0545665394,6454459.000653118,gradient_boosting,Upside,upside,1.052567935249341
FR,P07,2027-02,8,4855170.698975398,3747048.6847999054,6095407.072719273,gradient_boosting,Upside,upside,1.0602999151343668
FR,P07,2027-03,9,5220873.2308965055,4050212.2714723228,6730921.429680187,gradient_boosting,Upside,upside,1.0680886927907673
FR,P07,2027-04,10,5178504.009167068,3865771.954273104,6510764.166766344,gradient_boosting,Upside,upside,1.0759346854450327
FR,P07,2027-05,11,5415846.488041704,4068603.161750545,7126134.969404582,gradient_boosting,Upside,upside,1.083838313388527
FR,P07,2027-06,12,5735524.10336127,4568703.744978334,7465963.386933215,gradient_boosting,Upside,upside,1.0918
GR,P01,2026-07,1,619093.4451264247,554496.8466926625,704334.3504781475,gradient_boosting,Upside,upside,1.002974840873398
GR,P01,2026-08,2,497246.7272301899,431805.08365541423,593126.6398784687,gradient_boosting,Upside,upside,1.0059585314250183
GR,P01,2026-09,3,496083.37676066166,440997.13011223415,590012.1651019712,gradient_boosting,Upside,upside,1.0089510979812448
GR,P01,2026-10,4,447091.91477772896,387037.70240234304,571675.540651461,gradient_boosting,Upside,upside,1.0119525669467793
GR,P01,2026-11,5,365298.42485890136,297248.1948824316,494358.4903519699,gradient_boosting,Upside,upside,1.0149629648048728
GR,P01,2026-12,6,573817.2357140279,491198.70884326496,746688.3684577742,gradient_boosting,Upside,upside,1.0179823181175596
GR,P01,2027-01,7,370558.2875289311,297913.1823381451,498466.75182123866,gradient_boosting,Upside,upside,1.0210106535258918
GR,P01,2027-02,8,385308.50337743707,297367.44809555897,483734.2129209469,gradient_boosting,Upside,upside,1.0240479977501757
GR,P01,2027-03,9,461135.6306145562,357736.55235974595,594511.2169597002,gradient_boosting,Upside,upside,1.0270943775902046
GR,P01,2027-04,10,530729.2744975439,396191.3210904934,667268.6043180831,gradient_boosting,Upside,upside,1.0301498199254973
GR,P01,2027-05,11,526167.8599242258,395278.60016455076,692328.188153387,gradient_boosting,Upside,upside,1.033214351715535
GR,P01,2027-06,12,453534.05739777297,361268.24840542534,590367.7861408785,gradient_boosting,Upside,upside,1.036288
GR,P02,2026-07,1,2867575.63192848,2568370.991607504,3262402.5275358255,gradient_boosting,Upside,upside,1.0102016730379573
GR,P02,2026-08,2,3074806.4788520257,2670137.3706785,3667695.6030195877,gradient_boosting,Upside,upside,1.0205074202086877
GR,P02,2026-09,3,3153573.159544369,2803393.0950058764,3750673.001421528,gradient_boosting,Upside,upside,1.030918303242466
GR,P02,2026-10,4,3378652.5059185834,2924825.656390479,4320125.088718408,gradient_boosting,Upside,upside,1.0414353947009913
GR,P02,2026-11,5,3744660.8178423382,3047080.39455835,5067650.837815,gradient_boosting,Upside,upside,1.0520597780878869
GR,P02,2026-12,6,3923611.6368003506,3358687.836555737,5105659.065641009,gradient_boosting,Upside,upside,1.062792547960325
GR,P02,2027-01,7,2789245.1339170374,2242435.0557846697,3752030.4058191413,gradient_boosting,Upside,upside,1.0736348100417938
GR,P02,2027-02,8,2697770.0672200304,2082043.3325655537,3386905.995246171,gradient_boosting,Upside,upside,1.0845876813360096
GR,P02,2027-03,9,2956210.8205543566,2293348.4137504175,3811244.1889926847,gradient_boosting,Upside,upside,1.0956522902419956
GR,P02,2027-04,10,2736293.612755767,2042653.0689409014,3440252.7008079626,gradient_boosting,Upside,upside,1.1068297766703337
GR,P02,2027-05,11,2781421.2500526635,2089516.2588362638,3659775.674663226,gradient_boosting,Upside,upside,1.1181212921605994
GR,P02,2027-06,12,2779352.499761207,2213928.1337571763,3617898.4916893197,gradient_boosting,Upside,upside,1.129528
GR,P03,2026-07,1,2858183.424879802,2559958.7733341972,3251717.1389191905,gradient_boosting,Upside,upside,1.0102016730379573
GR,P03,2026-08,2,2962139.9575033854,2572298.6640325882,3533304.542053631,gradient_boosting,Upside,upside,1.0205074202086877
GR,P03,2026-09,3,2770085.813962109,2462489.072096585,3294575.88215571,gradient_boosting,Upside,upside,1.030918303242466
GR,P03,2026-10,4,2613757.3284773803,2262672.6129773525,3342089.3657445684,gradient_boosting,Upside,upside,1.0414353947009913
GR,P03,2026-11,5,2638349.7431711736,2146860.3346129325,3570479.660727797,gradient_boosting,Upside,upside,1.0520597780878869
GR,P03,2026-12,6,2576504.9516804144,2205538.3261865294,3352716.0896442784,gradient_boosting,Upside,upside,1.062792547960325
GR,P03,2027-01,7,2452327.5102579985,1971567.5436332019,3298816.3254741174,gradient_boosting,Upside,upside,1.0736348100417938
GR,P03,2027-02,8,2411517.917807218,1861124.0680369597,3027531.7354533765,gradient_boosting,Upside,upside,1.0845876813360096
GR,P03,2027-03,9,2338736.6007622974,1814328.611561091,3015176.1225095335,gradient_boosting,Upside,upside,1.0956522902419956
GR,P03,2027-04,10,2505069.202297202,1870043.211053039,3149541.7921304116,gradient_boosting,Upside,upside,1.1068297766703337
GR,P03,2027-05,11,2871656.177011729,2157304.38945197,3778506.1944230604,gradient_boosting,Upside,upside,1.1181212921605994
GR,P03,2027-06,12,3021792.9084004485,2407047.085560562,3933484.5099492613,gradient_boosting,Upside,upside,1.129528
GR,P04,2026-07,1,559727.4976366785,501325.17940540146,636794.504280662,gradient_boosting,Upside,upside,1.0073458250304712
GR,P04,2026-08,2,598727.3749907004,519930.0670810917,714174.9491436956,gradient_boosting,Upside,upside,1.0147456112063205
GR,P04,2026-09,3,562579.2948900216,500109.1875464294,669098.4688643233,gradient_boosting,Upside,upside,1.0221997549166806
GR,P04,2026-10,4,601621.2267726975,520810.35158585885,769264.9513773078,gradient_boosting,Upside,upside,1.0297086554624888
GR,P04,2026-11,5,676701.8366348571,550641.2996197072,915780.8400253266,gradient_boosting,Upside,upside,1.0372727150778782
GR,P04,2026-12,6,656011.1816257896,561558.3244033514,853644.4854060394,gradient_boosting,Upside,upside,1.0448923389517217
GR,P04,2027-01,7,547935.8845613404,440517.2643026929,737071.1431255313,gradient_boosting,Upside,upside,1.052567935249341
GR,P04,2027-02,8,536757.3273300168,414250.28328109934,673870.1092490377,gradient_boosting,Upside,upside,1.0602999151343668
GR,P04,2027-03,9,611638.9450289052,474492.953823564,788545.0383967865,gradient_boosting,Upside,upside,1.0680886927907673
GR,P04,2027-04,10,521561.8793457054,389347.8274852008,655742.7374361574,gradient_boosting,Upside,upside,1.0759346854450327
GR,P04,2027-05,11,589593.7275540916,442926.6799514194,775783.5250577836,gradient_boosting,Upside,upside,1.083838313388527
GR,P04,2027-06,12,593460.627801898,472728.51510583947,772510.9752670645,gradient_boosting,Upside,upside,1.0918
GR,P05,2026-07,1,966607.6154573408,865751.1704889023,1099696.584352219,gradient_boosting,Upside,upside,1.0073458250304712
GR,P05,2026-08,2,1086584.2072600406,943581.0410017457,1296101.119432422,gradient_boosting,Upside,upside,1.0147456112063205
GR,P05,2026-09,3,1069905.3120611121,951100.5492498484,1272481.9641111067,gradient_boosting,Upside,upside,1.0221997549166806
GR,P05,2026-10,4,1111784.270581727,962447.3523904824,1421586.5976654408,gradient_boosting,Upside,upside,1.0297086554624888
GR,P05,2026-11,5,1098853.7366071197,894151.924614635,1487079.1587906291,gradient_boosting,Upside,upside,1.0372727150778782
GR,P05,2026-12,6,1104113.3274086458,945142.4723499456,1436744.1891308308,gradient_boosting,Upside,upside,1.0448923389517217
GR,P05,2027-01,7,1125792.0374798528,905089.1582350105,1514390.364579239,gradient_boosting,Upside,upside,1.052567935249341
GR,P05,2027-02,8,1077130.6650133005,831291.2752063439,1352279.9260488276,gradient_boosting,Upside,upside,1.0602999151343668
GR,P05,2027-03,9,1164063.6602833678,903049.109438939,1500749.1448260753,gradient_boosting,Upside,upside,1.0680886927907673
GR,P05,2027-04,10,1069136.1256898693,798113.9809249421,1344189.9753702455,gradient_boosting,Upside,upside,1.0759346854450327
GR,P05,2027-05,11,1108482.3426895638,832736.8167043736,1458533.7310887952,gradient_boosting,Upside,upside,1.083838313388527
GR,P05,2027-06,12,1067939.0142398877,850680.231804253,1390142.110137748,gradient_boosting,Upside,upside,1.0918
GR,P07,2026-07,1,1165823.4296174422,1044180.681627612,1326341.7575098458,gradient_boosting,Upside,upside,1.0073458250304712
GR,P07,2026-08,2,1254169.9646359622,1089111.1732687927,1496001.0317305957,gradient_boosting,Upside,upside,1.0147456112063205
GR,P07,2026-09,3,1261923.9887304592,1121797.0275154067,1500857.5970570901,gradient_boosting,Upside,upside,1.0221997549166806
GR,P07,2026-10,4,1292033.606915524,1118485.2647040228,1652063.0017219058,gradient_boosting,Upside,upside,1.0297086554624888
GR,P07,2026-11,5,1263934.6093351638,1028480.4299920701,1710483.16350087,gradient_boosting,Upside,upside,1.0372727150778782
GR,P07,2026-12,6,1334088.753481104,1142005.9078163016,1736003.195294607,gradient_boosting,Upside,upside,1.0448923389517217
GR,P07,2027-01,7,1326740.0552307288,1066642.8610327968,1784701.1606517069,gradient_boosting,Upside,upside,1.052567935249341
GR,P07,2027-02,8,1463499.140811752,1129476.7724524557,1837344.877638407,gradient_boosting,Upside,upside,1.0602999151343668
GR,P07,2027-03,9,1212867.2549815264,940909.618475758,1563668.343755342,gradient_boosting,Upside,upside,1.0680886927907673
GR,P07,2027-04,10,1346678.7476753874,1005300.5510787441,1693135.2604902112,gradient_boosting,Upside,upside,1.0759346854450327
GR,P07,2027-05,11,1405879.8945299964,1056153.8988514661,1849847.4617613435,gradient_boosting,Upside,upside,1.083838313388527
GR,P07,2027-06,12,1406296.8905789414,1120203.446930698,1830584.4255919547,gradient_boosting,Upside,upside,1.0918
HR,P05,2026-07,1,188176.68064903782,168542.20774325228,214086.09828360903,gradient_boosting,Upside,upside,1.0073458250304712
HR,P05,2026-08,2,184017.03287598863,159798.92058344965,219499.49273293914,gradient_boosting,Upside,upside,1.0147456112063205
HR,P05,2026-09,3,198703.16653825075,176638.7069040177,236325.76900155377,gradient_boosting,Upside,upside,1.0221997549166806
HR,P05,2026-10,4,200423.1014007884,173501.8999685499,256271.6548101749,gradient_boosting,Upside,upside,1.0297086554624888
HR,P05,2026-11,5,205175.9075208495,166954.36934198186,277664.6297825693,gradient_boosting,Upside,upside,1.0372727150778782
HR,P05,2026-12,6,200404.11700582333,171549.82003571859,260778.89238216358,gradient_boosting,Upside,upside,1.0448923389517217
HR,P05,2027-01,7,200323.4592551093,161051.5841964969,269470.65390000894,gradient_boosting,Upside,upside,1.052567935249341
HR,P05,2027-02,8,199373.5356984356,153869.42932416053,250302.8080692927,gradient_boosting,Upside,upside,1.0602999151343668
HR,P05,2027-03,9,208501.75470932154,161750.0230707951,268807.3176329369,gradient_boosting,Upside,upside,1.0680886927907673
HR,P05,2027-04,10,210618.48104940247,157227.4571287512,264803.7458014384,gradient_boosting,Upside,upside,1.0759346854450327
HR,P05,2027-05,11,235895.01793594973,177213.8885277828,310389.10355628014,gradient_boosting,Upside,upside,1.083838313388527
HR,P05,2027-06,12,205618.41368242,163787.92935014272,267654.6241576382,gradient_boosting,Upside,upside,1.0918
HR,P06,2026-07,1,150993.71316720714,135238.93441406923,171783.53240065541,gradient_boosting,Upside,upside,1.0094919475328417
HR,P06,2026-08,2,144094.6906611153,125130.67768552675,171879.2603668356,gradient_boosting,Upside,upside,1.0190739921336496
HR,P06,2026-09,3,152995.47950542223,136006.50725812954,181963.75517206526,gradient_boosting,Upside,upside,1.0287469889990652
HR,P06,2026-10,4,152030.637319661,131609.60110902143,194394.47217136915,gradient_boosting,Upside,upside,1.0385118014432133
HR,P06,2026-11,5,166349.0232196614,135360.41632700502,225120.19322875742,gradient_boosting,Upside,upside,1.048369300974749
HR,P06,2026-12,6,125690.66956006245,107593.65658426637,163556.88735522918,gradient_boosting,Upside,upside,1.0583203673746433
HR,P06,2027-01,7,127798.47008496599,102744.56192802309,171911.6544276537,gradient_boosting,Upside,upside,1.0683658887747012
HR,P06,2027-02,8,146408.2152543124,112992.67202455833,183807.68176774326,gradient_boosting,Upside,upside,1.0785067617368282
HR,P06,2027-03,9,159859.25443761723,124014.48673375929,206095.8069349808,gradient_boosting,Upside,upside,1.0887438913330492
HR,P06,2027-04,10,135339.70697316233,101031.58027689611,170158.1987658348,gradient_boosting,Upside,upside,1.0990781912262844
HR,P06,2027-05,11,157049.4033427425,117981.87049839408,206644.56563825416,gradient_boosting,Upside,upside,1.1095105837518944
HR,P06,2027-06,12,176189.70354899723,140346.12075977237,229347.10972281205,gradient_boosting,Upside,upside,1.120042
HU,P01,2026-07,1,1004200.8033011173,899421.8615301265,1142465.8524664084,gradient_boosting,Upside,upside,1.002974840873398
HU,P01,2026-08,2,856583.5403925771,743850.3001867738,1021751.3545404491,gradient_boosting,Upside,upside,1.0059585314250183
HU,P01,2026-09,3,987850.5461621332,878157.334522984,1174890.8889956244,gradient_boosting,Upside,upside,1.0089510979812448
HU,P01,2026-10,4,1009268.931313759,873702.0629772383,1290505.023465605,gradient_boosting,Upside,upside,1.0119525669467793
HU,P01,2026-11,5,988408.9659101886,804281.5433324068,1337614.2107003285,gradient_boosting,Upside,upside,1.0149629648048728
HU,P01,2026-12,6,999577.1821599038,855657.4998225183,1300714.946921821,gradient_boosting,Upside,upside,1.0179823181175596
HU,P01,2027-01,7,964924.5091854206,775758.4728827791,1297994.9498735934,gradient_boosting,Upside,upside,1.0210106535258918
HU,P01,2027-02,8,987524.1274767034,762136.1250698438,1239783.7119038287,gradient_boosting,Upside,upside,1.0240479977501757
HU,P01,2027-03,9,931900.6088748528,722943.292229552,1201436.9055137287,gradient_boosting,Upside,upside,1.0270943775902046
HU,P01,2027-04,10,1113883.907808912,831518.3619634619,1400449.9021458533,gradient_boosting,Upside,upside,1.0301498199254973
HU,P01,2027-05,11,1066202.7807910899,800974.6979668171,1402902.5633293183,gradient_boosting,Upside,upside,1.033214351715535
HU,P01,2027-06,12,1014487.6521945797,808102.8781832511,1320564.1770979213,gradient_boosting,Upside,upside,1.036288
HU,P02,2026-07,1,2615257.884609052,2342380.2363271792,2975343.993688729,gradient_boosting,Upside,upside,1.0102016730379573
HU,P02,2026-08,2,2662978.5147650773,2312509.258222606,3176458.3093977347,gradient_boosting,Upside,upside,1.0205074202086877
HU,P02,2026-09,3,2691512.181441278,2392640.437638315,3201125.0607509273,gradient_boosting,Upside,upside,1.030918303242466
HU,P02,2026-10,4,2756314.8088389956,2386081.509080644,3524370.9547555265,gradient_boosting,Upside,upside,1.0414353947009913
HU,P02,2026-11,5,3362579.8232549694,2736175.9991072947,4550580.489785581,gradient_boosting,Upside,upside,1.0520597780878869
HU,P02,2026-12,6,3186858.2939084503,2728012.652471834,4146947.620044194,gradient_boosting,Upside,upside,1.062792547960325
HU,P02,2027-01,7,2766105.4713716074,2223831.746294252,3720903.447347434,gradient_boosting,Upside,upside,1.0736348100417938
HU,P02,2027-02,8,2690804.7246043473,2076667.7279770714,3378161.3802211,gradient_boosting,Upside,upside,1.0845876813360096
HU,P02,2027-03,9,2813792.404095112,2182864.0574911414,3627633.683827816,gradient_boosting,Upside,upside,1.0956522902419956
HU,P02,2027-04,10,2942047.1411664444,2196248.8213463663,3698939.900352576,gradient_boosting,Upside,upside,1.1068297766703337
HU,P02,2027-05,11,3310171.251054157,2486734.6679252833,4355501.42695867,gradient_boosting,Upside,upside,1.1181212921605994
HU,P02,2027-06,12,3152068.179127539,2510819.488312756,4103064.5490081618,gradient_boosting,Upside,upside,1.129528
HU,P03,2026-07,1,3000984.327463544,2687859.7401605886,3414179.820055273,gradient_boosting,Upside,upside,1.0102016730379573
HU,P03,2026-08,2,3150677.4155337387,2736023.0856903465,3758196.0955801434,gradient_boosting,Upside,upside,1.0205074202086877
HU,P03,2026-09,3,2877141.0914827595,2557656.6837554467,3421901.083995773,gradient_boosting,Upside,upside,1.030918303242466
HU,P03,2026-10,4,2465108.9622978987,2133990.9700973392,3152019.645640462,gradient_boosting,Upside,upside,1.0414353947009913
HU,P03,2026-11,5,2598655.875426694,2114560.905620032,3516761.9351669187,gradient_boosting,Upside,upside,1.0520597780878869
HU,P03,2026-12,6,2510984.679934748,2149451.699850735,3267456.8437281037,gradient_boosting,Upside,upside,1.062792547960325
HU,P03,2027-01,7,2324885.009549241,1869109.1660201713,3127383.513119838,gradient_boosting,Upside,upside,1.0736348100417938
HU,P03,2027-02,8,2386398.896273996,1841738.0974016981,2995996.147725081,gradient_boosting,Upside,upside,1.0845876813360096
HU,P03,2027-03,9,2580921.223898222,2002208.8931167084,3327408.5015984806,gradient_boosting,Upside,upside,1.0956522902419956
HU,P03,2027-04,10,2744278.5010391297,2048613.8168961382,3450291.8403777927,gradient_boosting,Upside,upside,1.1068297766703337
HU,P03,2027-05,11,3165476.842914141,2378034.3700593887,4165113.4822485335,gradient_boosting,Upside,upside,1.1181212921605994
HU,P03,2027-06,12,3638155.796488117,2898018.6836785967,4735807.483856759,gradient_boosting,Upside,upside,1.129528
HU,P04,2026-07,1,709476.9580696039,635449.6871960276,807162.4669505605,gradient_boosting,Upside,upside,1.0073458250304712
HU,P04,2026-08,2,704968.8238131404,612189.2920979895,840902.0447786618,gradient_boosting,Upside,upside,1.0147456112063205
HU,P04,2026-09,3,737455.4006729317,655566.6456839025,877085.7440504369,gradient_boosting,Upside,upside,1.0221997549166806
HU,P04,2026-10,4,748372.6881208365,647849.8853976192,956909.1879081723,gradient_boosting,Upside,upside,1.0297086554624888
HU,P04,2026-11,5,788962.742467486,641989.4942567486,1067703.5644509771,gradient_boosting,Upside,upside,1.0372727150778782
HU,P04,2026-12,6,834902.2196825707,714692.5306419983,1086429.1579893238,gradient_boosting,Upside,upside,1.0448923389517217
HU,P04,2027-01,7,846245.9111426899,680345.9021530552,1138351.1441135083,gradient_boosting,Upside,upside,1.052567935249341
HU,P04,2027-02,8,889454.8546523899,686449.7357461533,1116662.9863408932,gradient_boosting,Upside,upside,1.0602999151343668
HU,P04,2027-03,9,876552.2471522208,680005.5299164841,1130079.9777469572,gradient_boosting,Upside,upside,1.0680886927907673
HU,P04,2027-04,10,860055.3338400405,642034.4143397876,1081319.5160396653,gradient_boosting,Upside,upside,1.0759346854450327
HU,P04,2027-05,11,936692.0315480975,703680.979429154,1232493.1765174724,gradient_boosting,Upside,upside,1.083838313388527
HU,P04,2027-06,12,947002.1034582045,754346.4169274952,1232717.8657699649,gradient_boosting,Upside,upside,1.0918
HU,P05,2026-07,1,1366786.794452651,1224175.4029077166,1554975.095748801,gradient_boosting,Upside,upside,1.0073458250304712
HU,P05,2026-08,2,1422319.6718916008,1235131.0351039863,1696573.6356301387,gradient_boosting,Upside,upside,1.0147456112063205
HU,P05,2026-09,3,1423851.78730123,1265743.988450471,1693444.9231005304,gradient_boosting,Upside,upside,1.0221997549166806
HU,P05,2026-10,4,1475104.4633141775,1276965.7052921501,1886147.1516472208,gradient_boosting,Upside,upside,1.0297086554624888
HU,P05,2026-11,5,1448891.9494648955,1178982.6816923185,1960785.998727623,gradient_boosting,Upside,upside,1.0372727150778782
HU,P05,2026-12,6,1489102.632449167,1274700.8017003285,1937717.3529931717,gradient_boosting,Upside,upside,1.0448923389517217
HU,P05,2027-01,7,1442575.2333879946,1159769.4424989927,1940520.0613372803,gradient_boosting,Upside,upside,1.052567935249341
HU,P05,2027-02,8,1574885.9333172005,1215441.1515111984,1977185.0367060388,gradient_boosting,Upside,upside,1.0602999151343668
HU,P05,2027-03,9,1548875.8812001792,1201576.0244665537,1996861.7125175581,gradient_boosting,Upside,upside,1.0680886927907673
