country_code,product_id,year_month,horizon,forecast_eur,forecast_lo_eur,forecast_hi_eur,model,scenario
PL,P07,2026-10,4,1226835.51224787,1062044.6986210407,1568697.2445104248,gradient_boosting,Baseline
PL,P07,2026-11,5,1204112.4529304202,979802.344363442,1629525.8176232593,gradient_boosting,Baseline
PL,P07,2026-12,6,1255854.60508849,1075035.9559115178,1634199.8248394239,gradient_boosting,Baseline
PL,P07,2027-01,7,1293230.620036213,1039702.6931479464,1739625.0150656481,gradient_boosting,Baseline
PL,P07,2027-02,8,1380426.4928528834,1065364.2467398555,1733051.612311018,gradient_boosting,Baseline
PL,P07,2027-03,9,1345161.21674339,1043539.6965628258,1734226.0690359678,gradient_boosting,Baseline
PL,P07,2027-04,10,1381092.4589690098,1030990.5109061064,1736402.4971167205,gradient_boosting,Baseline
PL,P07,2027-05,11,1382157.190157785,1038332.442828448,1818633.284334245,gradient_boosting,Baseline
PL,P07,2027-06,12,1350761.5714407265,1075966.0911192847,1758293.794100305,gradient_boosting,Baseline
RO,P01,2026-07,1,0.03921043290235949,0.035119191735865696,0.04460918623457668,gradient_boosting,Baseline
RO,P01,2026-08,2,0.08347311016369005,0.07248738170281395,0.09956852934433706,gradient_boosting,Baseline
RO,P01,2026-09,3,0.0018163485627804296,0.0016146570133030278,0.002160257324290403,gradient_boosting,Baseline
RO,P01,2026-10,4,0.10200058511674201,0.08829967799105676,0.13042338211901727,gradient_boosting,Baseline
RO,P01,2026-11,5,0.036744413726218526,0.029899418965057035,0.04972622837226275,gradient_boosting,Baseline
RO,P01,2026-12,6,0.0,0.0,0.0,gradient_boosting,Baseline
RO,P01,2027-01,7,0.03663590353633987,0.029453716129590506,0.04928180113734412,gradient_boosting,Baseline
RO,P01,2027-02,8,0.029621531387794903,0.0228608481781741,0.03718824797736651,gradient_boosting,Baseline
RO,P01,2027-03,9,0.09229318598365668,0.07159855792554748,0.11898740993643721,gradient_boosting,Baseline
RO,P01,2027-04,10,0.039047806387541927,0.02914932855929664,0.049093533222875595,gradient_boosting,Baseline
RO,P01,2027-05,11,0.0,0.0,0.0,gradient_boosting,Baseline
RO,P01,2027-06,12,0.10366909623711153,0.08257892037092837,0.13494663485227767,gradient_boosting,Baseline
RO,P03,2026-07,1,1289329.0891766793,1154799.6831909537,1466852.4981594526,gradient_boosting,Baseline
RO,P03,2026-08,2,1242447.186422542,1078931.2063631958,1482017.8485923228,gradient_boosting,Baseline
RO,P03,2026-09,3,1089384.1867428347,968416.4445909654,1295648.9831306897,gradient_boosting,Baseline
RO,P03,2026-10,4,1090860.926395144,944334.4704687094,1394832.8951162726,gradient_boosting,Baseline
RO,P03,2026-11,5,1003453.4633680528,816523.451339513,1357973.9345459666,gradient_boosting,Baseline
RO,P03,2026-12,6,972661.7246306217,832617.3449379099,1265690.800176166,gradient_boosting,Baseline
RO,P03,2027-01,7,888538.0537755892,714346.99516243,1195241.5920545384,gradient_boosting,Baseline
RO,P03,2027-02,8,896509.2056516503,691894.0338507439,1125519.3466298138,gradient_boosting,Baseline
RO,P03,2027-03,9,965532.1542812192,749033.7357031343,1244795.7996445682,gradient_boosting,Baseline
RO,P03,2027-04,10,1004496.1658996224,749860.0173786881,1262920.262495919,gradient_boosting,Baseline
RO,P03,2027-05,11,1069404.7646595303,803380.1578925694,1407115.712514168,gradient_boosting,Baseline
RO,P03,2027-06,12,1165571.5209260187,928450.6309674508,1517230.8830479668,gradient_boosting,Baseline
RO,P05,2026-07,1,1345878.580560911,1205448.765169567,1531188.0998323935,gradient_boosting,Baseline
RO,P05,2026-08,2,1382057.7583548834,1200167.911184216,1648548.355254476,gradient_boosting,Baseline
RO,P05,2026-09,3,1369470.5356656818,1217401.356895699,1628767.0856209553,gradient_boosting,Baseline
RO,P05,2026-10,4,1483816.1264555345,1284507.2017381557,1897286.3482457204,gradient_boosting,Baseline
RO,P05,2026-11,5,1393370.3563299193,1133804.021689218,1885648.6066768772,gradient_boosting,Baseline
RO,P05,2026-12,6,1341334.025406578,1148208.0014334142,1745431.215117562,gradient_boosting,Baseline
RO,P05,2027-01,7,1280760.9697514507,1029677.6219944987,1722851.1193440286,gradient_boosting,Baseline
RO,P05,2027-02,8,1386596.2201281695,1070125.8236041486,1740797.3748397103,gradient_boosting,Baseline
RO,P05,2027-03,9,1407659.1486943015,1092023.9021227753,1814800.4578163,gradient_boosting,Baseline
RO,P05,2027-04,10,1323645.1488672704,988105.886341443,1664175.8680699123,gradient_boosting,Baseline
RO,P05,2027-05,11,1349738.7536162727,1013978.4007220035,1775977.3200631035,gradient_boosting,Baseline
RO,P05,2027-06,12,1294327.2930849185,1031012.65805495,1684832.9824326253,gradient_boosting,Baseline
RO,P07,2026-07,1,148318.94276804948,132843.25123629477,168740.48181338233,gradient_boosting,Baseline
RO,P07,2026-08,2,142100.09757024588,123398.58898730857,169500.06663236473,gradient_boosting,Baseline
RO,P07,2026-09,3,143636.35678431633,127686.64319147453,170832.5693294909,gradient_boosting,Baseline
RO,P07,2026-10,4,141371.5047142517,122382.22289698083,180765.13736646133,gradient_boosting,Baseline
RO,P07,2026-11,5,135774.64109002595,110481.63427041615,183743.87084551976,gradient_boosting,Baseline
RO,P07,2026-12,6,132798.26972194726,113677.90049539196,172805.75971076937,gradient_boosting,Baseline
RO,P07,2027-01,7,159054.86303298813,127873.37918819523,213957.05778469626,gradient_boosting,Baseline
RO,P07,2027-02,8,129883.1603093808,100239.22024361076,163061.35933469934,gradient_boosting,Baseline
RO,P07,2027-03,9,164771.0889617242,127824.95513342264,212428.30550278787,gradient_boosting,Baseline
RO,P07,2027-04,10,143715.71933162812,107284.30376744142,180689.08587673667,gradient_boosting,Baseline
RO,P07,2027-05,11,103161.20979067728,77498.87764564881,135738.83716952335,gradient_boosting,Baseline
RO,P07,2027-06,12,155437.7806430999,123815.91598910246,202334.21712018264,gradient_boosting,Baseline
SK,P01,2026-07,1,228888.64053807905,205006.2561980725,260403.5517324734,gradient_boosting,Baseline
SK,P01,2026-08,2,148656.73850860505,129092.3235738734,177320.96960807862,gradient_boosting,Baseline
SK,P01,2026-09,3,113867.31924991086,101223.22850380621,135427.04051825174,gradient_boosting,Baseline
SK,P01,2026-10,4,152173.54930905424,131733.31689584794,194577.2070545141,gradient_boosting,Baseline
SK,P01,2026-11,5,133356.0210554889,108513.57092699957,180470.75147887974,gradient_boosting,Baseline
SK,P01,2026-12,6,103911.94652901386,88950.64628884623,135216.99417144925,gradient_boosting,Baseline
SK,P01,2027-01,7,107794.61511239034,86662.30902888787,145002.9144327226,gradient_boosting,Baseline
SK,P01,2027-02,8,86591.98386010595,66828.62444068081,108711.6032754665,gradient_boosting,Baseline
SK,P01,2027-03,9,36590.33646131312,28385.793563400417,47173.464842847665,gradient_boosting,Baseline
SK,P01,2027-04,10,38128.11963511419,28462.779075515606,47937.24106943584,gradient_boosting,Baseline
SK,P01,2027-05,11,3150.846910274564,2367.043772315341,4145.863513695488,gradient_boosting,Baseline
SK,P01,2027-06,12,6378.409506809651,5080.802185747718,8302.81086549695,gradient_boosting,Baseline
SK,P02,2026-07,1,3067445.8877012874,2747386.659510506,3489792.2501824503,gradient_boosting,Baseline
SK,P02,2026-08,2,3053527.0192154837,2651658.4580073557,3642313.003795744,gradient_boosting,Baseline
SK,P02,2026-09,3,3286777.4359801295,2921806.060202224,3909098.2727013226,gradient_boosting,Baseline
SK,P02,2026-10,4,3129117.07271748,2708808.283805822,4001055.790053374,gradient_boosting,Baseline
SK,P02,2026-11,5,3593503.6038146247,2924081.75575899,4863089.725454844,gradient_boosting,Baseline
SK,P02,2026-12,6,3543912.2505857702,3033657.7805569805,4611569.488766955,gradient_boosting,Baseline
SK,P02,2027-01,7,3186484.2551518497,2561798.499375259,4286387.620654825,gradient_boosting,Baseline
SK,P02,2027-02,8,2989682.845478445,2307331.269832169,3753386.87172472,gradient_boosting,Baseline
SK,P02,2027-03,9,3199575.9953559246,2482144.5353641696,4124998.574105088,gradient_boosting,Baseline
SK,P02,2027-04,10,3301700.7059680554,2464731.5070029213,4151120.595397889,gradient_boosting,Baseline
SK,P02,2027-05,11,3303808.5542837176,2481954.7524947724,4347129.432653503,gradient_boosting,Baseline
SK,P02,2027-06,12,3343443.125183672,2663261.604671274,4352178.372729009,gradient_boosting,Baseline
SK,P03,2026-07,1,1354598.8902226568,1213259.1922507875,1541109.0797586464,gradient_boosting,Baseline
SK,P03,2026-08,2,1353495.5647130709,1175364.730510539,1614478.7535565568,gradient_boosting,Baseline
SK,P03,2026-09,3,1167688.4892291573,1038025.6560452905,1388779.4793558123,gradient_boosting,Baseline
SK,P03,2026-10,4,1026808.9500714171,888886.0739952703,1312932.6258777531,gradient_boosting,Baseline
SK,P03,2026-11,5,997633.9445827552,811788.0313751858,1350098.377671102,gradient_boosting,Baseline
SK,P03,2026-12,6,948562.4407444767,811987.8894385613,1234331.2420347054,gradient_boosting,Baseline
SK,P03,2027-01,7,772642.4632690616,621171.8447238839,1039341.4260228104,gradient_boosting,Baseline
SK,P03,2027-02,8,866878.6641963737,669026.232021792,1088319.7869947406,gradient_boosting,Baseline
SK,P03,2027-03,9,913244.9077802249,708470.7038013886,1177385.3622698842,gradient_boosting,Baseline
SK,P03,2027-04,10,936520.2104986705,699115.7210551277,1177456.311161176,gradient_boosting,Baseline
SK,P03,2027-05,11,1217488.6941945227,914626.8014672785,1601963.5670455326,gradient_boosting,Baseline
SK,P03,2027-06,12,1304089.0283345669,1038788.4908452644,1697539.8870944153,gradient_boosting,Baseline
SK,P05,2026-07,1,358094.7650379783,320730.93261415575,407399.63527015527,gradient_boosting,Baseline
SK,P05,2026-08,2,365346.3592822937,317263.858350265,435793.0311175753,gradient_boosting,Baseline
SK,P05,2026-09,3,350104.5249978647,311228.1080078482,416393.5710864311,gradient_boosting,Baseline
SK,P05,2026-10,4,332996.00604300626,288267.36701806687,425786.4333870872,gradient_boosting,Baseline
SK,P05,2026-11,5,366770.9371888943,298446.39778243477,496351.24182020075,gradient_boosting,Baseline
SK,P05,2026-12,6,361445.8959077834,309404.71344621904,470336.9461624964,gradient_boosting,Baseline
SK,P05,2027-01,7,374952.70937748946,301446.1115465846,504378.03017798613,gradient_boosting,Baseline
SK,P05,2027-02,8,342059.93582431565,263989.7363286787,429437.95005136216,gradient_boosting,Baseline
SK,P05,2027-03,9,397133.38504851866,308085.3409763127,511997.4176054643,gradient_boosting,Baseline
SK,P05,2027-04,10,382710.50815799215,285694.7771834859,481169.43780464027,gradient_boosting,Baseline
SK,P05,2027-05,11,395799.7246181412,297340.7785019485,520790.6584335077,gradient_boosting,Baseline
SK,P05,2027-06,12,445906.1788570021,355192.1659712087,580438.5345364795,gradient_boosting,Baseline
SK,P07,2026-07,1,0.007376813637948271,0.006607112275347128,0.008392502429454114,gradient_boosting,Baseline
SK,P07,2026-08,2,0.0,0.0,0.0,gradient_boosting,Baseline
SK,P07,2026-09,3,0.0,0.0,0.0,gradient_boosting,Baseline
SK,P07,2026-10,4,0.011676369173702267,0.010107977684270986,0.014930027673483668,gradient_boosting,Baseline
SK,P07,2026-11,5,0.0,0.0,0.0,gradient_boosting,Baseline
SK,P07,2026-12,6,0.0,0.0,0.0,gradient_boosting,Baseline
SK,P07,2027-01,7,0.0,0.0,0.0,gradient_boosting,Baseline
SK,P07,2027-02,8,0.0,0.0,0.0,gradient_boosting,Baseline
SK,P07,2027-03,9,0.0,0.0,0.0,gradient_boosting,Baseline
SK,P07,2027-04,10,0.042852696737192324,0.031989692953477866,0.05387729774311653,gradient_boosting,Baseline
SK,P07,2027-05,11,0.0,0.0,0.0,gradient_boosting,Baseline
SK,P07,2027-06,12,0.0,0.0,0.0,gradient_boosting,Baseline
